0.01 0.007823655947263362
0.02 0.016462593239451078
0.03 0.025100977928164434
0.04 0.03373872983599733
0.05 0.042375602600171446
0.060000000000000005 0.051011344681200464
0.07 0.05964569830403501
0.08 0.06827839826175199
0.09 0.0769091707076388
0.09999999999999999 0.08553773194739973
0.10999999999999999 0.09416378723664244
0.11999999999999998 0.10278702953340049
0.12999999999999998 0.11140713850524328
0.13999999999999999 0.12002377910014404
0.15 0.12863660051447817
0.16 0.13724523502663083
0.17 0.14584929678738193
0.18000000000000002 0.15444838094003838
0.19000000000000003 0.1630420621843699
0.20000000000000004 0.17162989377871793
0.21000000000000005 0.18021140672064045
0.22000000000000006 0.18878610831375225
0.23000000000000007 0.1973534812373841
0.24000000000000007 0.2059129828151088
0.25000000000000006 0.21446404358921914
0.26000000000000006 0.22300604984996691
0.2700000000000001 0.23153840988519467
0.2800000000000001 0.24006045103228624
0.2900000000000001 0.24857148857270056
0.3000000000000001 0.2570704962503663
0.3100000000000001 0.2655550011816304
0.3200000000000001 0.2740262421680416
0.3300000000000001 0.2824834037655911
0.34000000000000014 0.2909256359732249
0.35000000000000014 0.2993520086309107
0.36000000000000015 0.30776168948194926
0.37000000000000016 0.3161536755098074
0.38000000000000017 0.32452697190755
0.3900000000000002 0.33288054454124344
0.4000000000000002 0.34121332154080136
0.4100000000000002 0.34952419064749995
0.4200000000000002 0.3580494309185687
0.4300000000000002 0.36631319021557956
0.4400000000000002 0.3745510157493246
0.45000000000000023 0.38276135320360327
0.46000000000000024 0.39094248125469216
0.47000000000000025 0.3990923185326276
0.48000000000000026 0.4072081056780009
0.49000000000000027 0.41528563770715254
0.5000000000000002 0.423316840568524
0.5100000000000002 -0.15880068799187655
0.5200000000000002 -0.1502034349031136
0.5300000000000002 -0.14160088231037027
0.5400000000000003 -0.13299343426872348
0.5500000000000003 -0.1243814848504335
0.5600000000000003 -0.11576540730556754
0.5700000000000003 -0.10705277603158198
0.5800000000000003 -0.0984376810839241
0.5900000000000003 -0.08981954560886461
0.6000000000000003 -0.08119862989975288
0.6100000000000003 -0.072575227750593
0.6200000000000003 -0.06394963205738623
0.6300000000000003 -0.0553221152182531
0.6400000000000003 -0.04669295069755043
0.6500000000000004 -0.03806239373777749
0.6600000000000004 -0.02943070329888291
0.6700000000000004 -0.020798125271518527
0.6800000000000004 -0.012164903511157961
0.6900000000000004 -0.0035292892496733967
0.7000000000000004 0.00778417568320792
0.7100000000000004 0.01643616524022642
0.7200000000000004 0.025086735668093593
0.7300000000000004 0.03373667521080808
0.7400000000000004 0.042385744982038676
0.7500000000000004 0.05103368984650298
0.7600000000000005 0.05968024746739318
0.7700000000000005 0.06832516064044723
0.7800000000000005 0.07696814814931971
0.7900000000000005 0.08560893052115143
0.8000000000000005 0.09424721402929259
